Pathogen,Matrix,Substrate,Freq (Days),Harvest Quant,Days Survived,Sustainable Potency (Score)
Cystic Fibrosis (Genetic),Lactobacillus (Mg),Pyment (Fruit+Grain),3,0.1,180,0.27
Cystic Fibrosis (Genetic),Lactobacillus (Mg),Pyment (Fruit+Grain),3,0.15,180,0.288
Cystic Fibrosis (Genetic),Lactobacillus (Mg),Pyment (Fruit+Grain),3,0.2,180,0.297
Cystic Fibrosis (Genetic),Lactobacillus (Mg),Pyment (Fruit+Grain),3,0.25,180,0.302
Cystic Fibrosis (Genetic),Lactobacillus (Mg),Pyment (Fruit+Grain),3,0.3,180,0.305
Cystic Fibrosis (Genetic),Lactobacillus (Mg),Pyment (Fruit+Grain),5,0.05,42,0.0
Cystic Fibrosis (Genetic),Lactobacillus (Mg),Pyment (Fruit+Grain),5,0.1,59,0.0
Cystic Fibrosis (Genetic),Lactobacillus (Mg),Pyment (Fruit+Grain),5,0.15,180,0.333
Cystic Fibrosis (Genetic),Lactobacillus (Mg),Pyment (Fruit+Grain),5,0.2,180,0.351
Cystic Fibrosis (Genetic),Lactobacillus (Mg),Pyment (Fruit+Grain),5,0.25,180,0.362
Cystic Fibrosis (Genetic),Lactobacillus (Mg),Pyment (Fruit+Grain),5,0.3,180,0.369
Cystic Fibrosis (Genetic),Lactobacillus (Mg),Pyment (Fruit+Grain),7,0.05,38,0.0
Cystic Fibrosis (Genetic),Lactobacillus (Mg),Pyment (Fruit+Grain),7,0.1,47,0.0
Cystic Fibrosis (Genetic),Lactobacillus (Mg),Pyment (Fruit+Grain),7,0.15,68,0.0
Cystic Fibrosis (Genetic),Lactobacillus (Mg),Pyment (Fruit+Grain),7,0.2,180,0.371
Cystic Fibrosis (Genetic),Lactobacillus (Mg),Pyment (Fruit+Grain),7,0.25,180,0.389
Cystic Fibrosis (Genetic),Lactobacillus (Mg),Pyment (Fruit+Grain),7,0.3,180,0.401
Cystic Fibrosis (Genetic),Lactobacillus (Mg),Pyment (Fruit+Grain),10,0.05,35,0.0
Cystic Fibrosis (Genetic),Lactobacillus (Mg),Pyment (Fruit+Grain),10,0.1,39,0.0
Cystic Fibrosis (Genetic),Lactobacillus (Mg),Pyment (Fruit+Grain),10,0.15,47,0.0
Cystic Fibrosis (Genetic),Lactobacillus (Mg),Pyment (Fruit+Grain),10,0.2,58,0.0
Cystic Fibrosis (Genetic),Lactobacillus (Mg),Pyment (Fruit+Grain),10,0.25,89,0.0
Cystic Fibrosis (Genetic),Lactobacillus (Mg),Pyment (Fruit+Grain),10,0.3,180,0.457
Cystic Fibrosis (Genetic),Lactobacillus (Mg),Pyment (Fruit+Grain),14,0.05,34,0.0
Cystic Fibrosis (Genetic),Lactobacillus (Mg),Pyment (Fruit+Grain),14,0.1,37,0.0
Cystic Fibrosis (Genetic),Lactobacillus (Mg),Pyment (Fruit+Grain),14,0.15,39,0.0
Cystic Fibrosis (Genetic),Lactobacillus (Mg),Pyment (Fruit+Grain),14,0.2,41,0.0
Cystic Fibrosis (Genetic),Lactobacillus (Mg),Pyment (Fruit+Grain),14,0.25,53,0.0
Cystic Fibrosis (Genetic),Lactobacillus (Mg),Pyment (Fruit+Grain),14,0.3,67,0.0
Cystic Fibrosis (Genetic),Lactobacillus (Mg),Pyment (Fruit+Grain),21,0.05,33,0.0
Cystic Fibrosis (Genetic),Lactobacillus (Mg),Pyment (Fruit+Grain),21,0.1,34,0.0
Cystic Fibrosis (Genetic),Lactobacillus (Mg),Pyment (Fruit+Grain),21,0.15,36,0.0
Cystic Fibrosis (Genetic),Lactobacillus (Mg),Pyment (Fruit+Grain),21,0.2,37,0.0
Cystic Fibrosis (Genetic),Lactobacillus (Mg),Pyment (Fruit+Grain),21,0.25,38,0.0
Cystic Fibrosis (Genetic),Lactobacillus (Mg),Pyment (Fruit+Grain),21,0.3,40,0.0
Cystic Fibrosis (Genetic),Lactobacillus (Mg),Pyment (Fruit+Grain),30,0.05,34,0.0
Cystic Fibrosis (Genetic),Lactobacillus (Mg),Pyment (Fruit+Grain),30,0.1,35,0.0
Cystic Fibrosis (Genetic),Lactobacillus (Mg),Pyment (Fruit+Grain),30,0.15,37,0.0
Cystic Fibrosis (Genetic),Lactobacillus (Mg),Pyment (Fruit+Grain),30,0.2,39,0.0
Cystic Fibrosis (Genetic),Lactobacillus (Mg),Pyment (Fruit+Grain),30,0.25,41,0.0
Cystic Fibrosis (Genetic),Lactobacillus (Mg),Pyment (Fruit+Grain),30,0.3,42,0.0
Cystic Fibrosis (Genetic),Streptomyces (Fe),Pure Mead,3,0.05,44,0.0
Cystic Fibrosis (Genetic),Streptomyces (Fe),Pure Mead,3,0.1,180,0.27
Cystic Fibrosis (Genetic),Streptomyces (Fe),Pure Mead,3,0.15,180,0.288
Cystic Fibrosis (Genetic),Streptomyces (Fe),Pure Mead,3,0.2,180,0.297
Cystic Fibrosis (Genetic),Streptomyces (Fe),Pure Mead,3,0.25,180,0.302
Cystic Fibrosis (Genetic),Streptomyces (Fe),Pure Mead,3,0.3,180,0.305
Cystic Fibrosis (Genetic),Streptomyces (Fe),Pure Mead,5,0.05,37,0.0
Cystic Fibrosis (Genetic),Streptomyces (Fe),Pure Mead,5,0.1,49,0.0
Cystic Fibrosis (Genetic),Streptomyces (Fe),Pure Mead,5,0.15,180,0.333
Cystic Fibrosis (Genetic),Streptomyces (Fe),Pure Mead,5,0.2,180,0.351
Cystic Fibrosis (Genetic),Streptomyces (Fe),Pure Mead,5,0.25,180,0.362
Cystic Fibrosis (Genetic),Streptomyces (Fe),Pure Mead,5,0.3,180,0.369
Cystic Fibrosis (Genetic),Streptomyces (Fe),Pure Mead,7,0.05,33,0.0
Cystic Fibrosis (Genetic),Streptomyces (Fe),Pure Mead,7,0.1,40,0.0
Cystic Fibrosis (Genetic),Streptomyces (Fe),Pure Mead,7,0.15,54,0.0
Cystic Fibrosis (Genetic),Streptomyces (Fe),Pure Mead,7,0.2,118,0.0
Cystic Fibrosis (Genetic),Streptomyces (Fe),Pure Mead,7,0.25,180,0.389
Cystic Fibrosis (Genetic),Streptomyces (Fe),Pure Mead,7,0.3,180,0.401
Cystic Fibrosis (Genetic),Streptomyces (Fe),Pure Mead,10,0.05,33,0.0
Cystic Fibrosis (Genetic),Streptomyces (Fe),Pure Mead,10,0.1,36,0.0
Cystic Fibrosis (Genetic),Streptomyces (Fe),Pure Mead,10,0.15,39,0.0
Cystic Fibrosis (Genetic),Streptomyces (Fe),Pure Mead,10,0.2,48,0.0
Cystic Fibrosis (Genetic),Streptomyces (Fe),Pure Mead,10,0.25,68,0.0
Cystic Fibrosis (Genetic),Streptomyces (Fe),Pure Mead,10,0.3,180,0.457
Cystic Fibrosis (Genetic),Streptomyces (Fe),Pure Mead,14,0.05,31,0.0
Cystic Fibrosis (Genetic),Streptomyces (Fe),Pure Mead,14,0.1,34,0.0
Cystic Fibrosis (Genetic),Streptomyces (Fe),Pure Mead,14,0.15,36,0.0
Cystic Fibrosis (Genetic),Streptomyces (Fe),Pure Mead,14,0.2,39,0.0
Cystic Fibrosis (Genetic),Streptomyces (Fe),Pure Mead,14,0.25,41,0.0
Cystic Fibrosis (Genetic),Streptomyces (Fe),Pure Mead,14,0.3,53,0.0
Cystic Fibrosis (Genetic),Streptomyces (Fe),Pure Mead,21,0.05,30,0.0
Cystic Fibrosis (Genetic),Streptomyces (Fe),Pure Mead,21,0.1,32,0.0
Cystic Fibrosis (Genetic),Streptomyces (Fe),Pure Mead,21,0.15,33,0.0
Cystic Fibrosis (Genetic),Streptomyces (Fe),Pure Mead,21,0.2,34,0.0
Cystic Fibrosis (Genetic),Streptomyces (Fe),Pure Mead,21,0.25,35,0.0
Cystic Fibrosis (Genetic),Streptomyces (Fe),Pure Mead,21,0.3,37,0.0
Cystic Fibrosis (Genetic),Streptomyces (Fe),Pure Mead,30,0.05,29,0.0
Cystic Fibrosis (Genetic),Streptomyces (Fe),Pure Mead,30,0.1,29,0.0
Cystic Fibrosis (Genetic),Streptomyces (Fe),Pure Mead,30,0.15,29,0.0
Cystic Fibrosis (Genetic),Streptomyces (Fe),Pure Mead,30,0.2,29,0.0
Cystic Fibrosis (Genetic),Streptomyces (Fe),Pure Mead,30,0.25,29,0.0
Cystic Fibrosis (Genetic),Streptomyces (Fe),Pure Mead,30,0.3,29,0.0
Cystic Fibrosis (Genetic),Streptomyces (Fe),Melomel (Fruit),3,0.05,53,0.0
Cystic Fibrosis (Genetic),Streptomyces (Fe),Melomel (Fruit),3,0.1,180,0.27
Cystic Fibrosis (Genetic),Streptomyces (Fe),Melomel (Fruit),3,0.15,180,0.288
Cystic Fibrosis (Genetic),Streptomyces (Fe),Melomel (Fruit),3,0.2,180,0.297
Cystic Fibrosis (Genetic),Streptomyces (Fe),Melomel (Fruit),3,0.25,180,0.302
Cystic Fibrosis (Genetic),Streptomyces (Fe),Melomel (Fruit),3,0.3,180,0.305
Cystic Fibrosis (Genetic),Streptomyces (Fe),Melomel (Fruit),5,0.05,42,0.0
Cystic Fibrosis (Genetic),Streptomyces (Fe),Melomel (Fruit),5,0.1,59,0.0
Cystic Fibrosis (Genetic),Streptomyces (Fe),Melomel (Fruit),5,0.15,180,0.333
Cystic Fibrosis (Genetic),Streptomyces (Fe),Melomel (Fruit),5,0.2,180,0.351
Cystic Fibrosis (Genetic),Streptomyces (Fe),Melomel (Fruit),5,0.25,180,0.362
Cystic Fibrosis (Genetic),Streptomyces (Fe),Melomel (Fruit),5,0.3,180,0.369
Cystic Fibrosis (Genetic),Streptomyces (Fe),Melomel (Fruit),7,0.05,38,0.0
Cystic Fibrosis (Genetic),Streptomyces (Fe),Melomel (Fruit),7,0.1,47,0.0
Cystic Fibrosis (Genetic),Streptomyces (Fe),Melomel (Fruit),7,0.15,68,0.0
Cystic Fibrosis (Genetic),Streptomyces (Fe),Melomel (Fruit),7,0.2,180,0.371
Cystic Fibrosis (Genetic),Streptomyces (Fe),Melomel (Fruit),7,0.25,180,0.389
Cystic Fibrosis (Genetic),Streptomyces (Fe),Melomel (Fruit),7,0.3,180,0.401
Cystic Fibrosis (Genetic),Streptomyces (Fe),Melomel (Fruit),10,0.05,35,0.0
Cystic Fibrosis (Genetic),Streptomyces (Fe),Melomel (Fruit),10,0.1,39,0.0
Cystic Fibrosis (Genetic),Streptomyces (Fe),Melomel (Fruit),10,0.15,47,0.0
Cystic Fibrosis (Genetic),Streptomyces (Fe),Melomel (Fruit),10,0.2,58,0.0
Cystic Fibrosis (Genetic),Streptomyces (Fe),Melomel (Fruit),10,0.25,89,0.0
Cystic Fibrosis (Genetic),Streptomyces (Fe),Melomel (Fruit),10,0.3,180,0.457
Cystic Fibrosis (Genetic),Streptomyces (Fe),Melomel (Fruit),14,0.05,34,0.0
Cystic Fibrosis (Genetic),Streptomyces (Fe),Melomel (Fruit),14,0.1,37,0.0
Cystic Fibrosis (Genetic),Streptomyces (Fe),Melomel (Fruit),14,0.15,39,0.0
Cystic Fibrosis (Genetic),Streptomyces (Fe),Melomel (Fruit),14,0.2,41,0.0
Cystic Fibrosis (Genetic),Streptomyces (Fe),Melomel (Fruit),14,0.25,53,0.0
Cystic Fibrosis (Genetic),Streptomyces (Fe),Melomel (Fruit),14,0.3,67,0.0
Cystic Fibrosis (Genetic),Streptomyces (Fe),Melomel (Fruit),21,0.05,33,0.0
Cystic Fibrosis (Genetic),Streptomyces (Fe),Melomel (Fruit),21,0.1,34,0.0
Cystic Fibrosis (Genetic),Streptomyces (Fe),Melomel (Fruit),21,0.15,36,0.0
Cystic Fibrosis (Genetic),Streptomyces (Fe),Melomel (Fruit),21,0.2,37,0.0
Cystic Fibrosis (Genetic),Streptomyces (Fe),Melomel (Fruit),21,0.25,38,0.0
Cystic Fibrosis (Genetic),Streptomyces (Fe),Melomel (Fruit),21,0.3,40,0.0
Cystic Fibrosis (Genetic),Streptomyces (Fe),Melomel (Fruit),30,0.05,34,0.0
Cystic Fibrosis (Genetic),Streptomyces (Fe),Melomel (Fruit),30,0.1,35,0.0
Cystic Fibrosis (Genetic),Streptomyces (Fe),Melomel (Fruit),30,0.15,37,0.0
Cystic Fibrosis (Genetic),Streptomyces (Fe),Melomel (Fruit),30,0.2,39,0.0
Cystic Fibrosis (Genetic),Streptomyces (Fe),Melomel (Fruit),30,0.25,41,0.0
Cystic Fibrosis (Genetic),Streptomyces (Fe),Melomel (Fruit),30,0.3,42,0.0
Cystic Fibrosis (Genetic),Streptomyces (Fe),Braggot (Grain),3,0.05,53,0.0
Cystic Fibrosis (Genetic),Streptomyces (Fe),Braggot (Grain),3,0.1,180,0.27
Cystic Fibrosis (Genetic),Streptomyces (Fe),Braggot (Grain),3,0.15,180,0.288
Cystic Fibrosis (Genetic),Streptomyces (Fe),Braggot (Grain),3,0.2,180,0.297
Cystic Fibrosis (Genetic),Streptomyces (Fe),Braggot (Grain),3,0.25,180,0.302
Cystic Fibrosis (Genetic),Streptomyces (Fe),Braggot (Grain),3,0.3,180,0.305
Cystic Fibrosis (Genetic),Streptomyces (Fe),Braggot (Grain),5,0.05,42,0.0
Cystic Fibrosis (Genetic),Streptomyces (Fe),Braggot (Grain),5,0.1,59,0.0
Cystic Fibrosis (Genetic),Streptomyces (Fe),Braggot (Grain),5,0.15,180,0.333
Cystic Fibrosis (Genetic),Streptomyces (Fe),Braggot (Grain),5,0.2,180,0.351
Cystic Fibrosis (Genetic),Streptomyces (Fe),Braggot (Grain),5,0.25,180,0.362
Cystic Fibrosis (Genetic),Streptomyces (Fe),Braggot (Grain),5,0.3,180,0.369
Cystic Fibrosis (Genetic),Streptomyces (Fe),Braggot (Grain),7,0.05,38,0.0
Cystic Fibrosis (Genetic),Streptomyces (Fe),Braggot (Grain),7,0.1,47,0.0
Cystic Fibrosis (Genetic),Streptomyces (Fe),Braggot (Grain),7,0.15,68,0.0
Cystic Fibrosis (Genetic),Streptomyces (Fe),Braggot (Grain),7,0.2,180,0.371
Cystic Fibrosis (Genetic),Streptomyces (Fe),Braggot (Grain),7,0.25,180,0.389
Cystic Fibrosis (Genetic),Streptomyces (Fe),Braggot (Grain),7,0.3,180,0.401
Cystic Fibrosis (Genetic),Streptomyces (Fe),Braggot (Grain),10,0.05,35,0.0
Cystic Fibrosis (Genetic),Streptomyces (Fe),Braggot (Grain),10,0.1,39,0.0
Cystic Fibrosis (Genetic),Streptomyces (Fe),Braggot (Grain),10,0.15,47,0.0
Cystic Fibrosis (Genetic),Streptomyces (Fe),Braggot (Grain),10,0.2,58,0.0
Cystic Fibrosis (Genetic),Streptomyces (Fe),Braggot (Grain),10,0.25,89,0.0
Cystic Fibrosis (Genetic),Streptomyces (Fe),Braggot (Grain),10,0.3,180,0.457
Cystic Fibrosis (Genetic),Streptomyces (Fe),Braggot (Grain),14,0.05,34,0.0
Cystic Fibrosis (Genetic),Streptomyces (Fe),Braggot (Grain),14,0.1,37,0.0
Cystic Fibrosis (Genetic),Streptomyces (Fe),Braggot (Grain),14,0.15,39,0.0
Cystic Fibrosis (Genetic),Streptomyces (Fe),Braggot (Grain),14,0.2,41,0.0
Cystic Fibrosis (Genetic),Streptomyces (Fe),Braggot (Grain),14,0.25,53,0.0
Cystic Fibrosis (Genetic),Streptomyces (Fe),Braggot (Grain),14,0.3,67,0.0
Cystic Fibrosis (Genetic),Streptomyces (Fe),Braggot (Grain),21,0.05,33,0.0
Cystic Fibrosis (Genetic),Streptomyces (Fe),Braggot (Grain),21,0.1,34,0.0
Cystic Fibrosis (Genetic),Streptomyces (Fe),Braggot (Grain),21,0.15,36,0.0
Cystic Fibrosis (Genetic),Streptomyces (Fe),Braggot (Grain),21,0.2,37,0.0
Cystic Fibrosis (Genetic),Streptomyces (Fe),Braggot (Grain),21,0.25,38,0.0
Cystic Fibrosis (Genetic),Streptomyces (Fe),Braggot (Grain),21,0.3,40,0.0
Cystic Fibrosis (Genetic),Streptomyces (Fe),Braggot (Grain),30,0.05,34,0.0
Cystic Fibrosis (Genetic),Streptomyces (Fe),Braggot (Grain),30,0.1,35,0.0
Cystic Fibrosis (Genetic),Streptomyces (Fe),Braggot (Grain),30,0.15,37,0.0
Cystic Fibrosis (Genetic),Streptomyces (Fe),Braggot (Grain),30,0.2,39,0.0
Cystic Fibrosis (Genetic),Streptomyces (Fe),Braggot (Grain),30,0.25,41,0.0
Cystic Fibrosis (Genetic),Streptomyces (Fe),Braggot (Grain),30,0.3,42,0.0
Cystic Fibrosis (Genetic),Streptomyces (Fe),Pyment (Fruit+Grain),3,0.05,53,0.0
Cystic Fibrosis (Genetic),Streptomyces (Fe),Pyment (Fruit+Grain),3,0.1,180,0.27
Cystic Fibrosis (Genetic),Streptomyces (Fe),Pyment (Fruit+Grain),3,0.15,180,0.288
Cystic Fibrosis (Genetic),Streptomyces (Fe),Pyment (Fruit+Grain),3,0.2,180,0.297
Cystic Fibrosis (Genetic),Streptomyces (Fe),Pyment (Fruit+Grain),3,0.25,180,0.302
Cystic Fibrosis (Genetic),Streptomyces (Fe),Pyment (Fruit+Grain),3,0.3,180,0.305
Cystic Fibrosis (Genetic),Streptomyces (Fe),Pyment (Fruit+Grain),5,0.05,42,0.0
Cystic Fibrosis (Genetic),Streptomyces (Fe),Pyment (Fruit+Grain),5,0.1,59,0.0
Cystic Fibrosis (Genetic),Streptomyces (Fe),Pyment (Fruit+Grain),5,0.15,180,0.333
Cystic Fibrosis (Genetic),Streptomyces (Fe),Pyment (Fruit+Grain),5,0.2,180,0.351
Cystic Fibrosis (Genetic),Streptomyces (Fe),Pyment (Fruit+Grain),5,0.25,180,0.362
Cystic Fibrosis (Genetic),Streptomyces (Fe),Pyment (Fruit+Grain),5,0.3,180,0.369
Cystic Fibrosis (Genetic),Streptomyces (Fe),Pyment (Fruit+Grain),7,0.05,38,0.0
Cystic Fibrosis (Genetic),Streptomyces (Fe),Pyment (Fruit+Grain),7,0.1,47,0.0
Cystic Fibrosis (Genetic),Streptomyces (Fe),Pyment (Fruit+Grain),7,0.15,68,0.0
Cystic Fibrosis (Genetic),Streptomyces (Fe),Pyment (Fruit+Grain),7,0.2,180,0.371
Cystic Fibrosis (Genetic),Streptomyces (Fe),Pyment (Fruit+Grain),7,0.25,180,0.389
Cystic Fibrosis (Genetic),Streptomyces (Fe),Pyment (Fruit+Grain),7,0.3,180,0.401
Cystic Fibrosis (Genetic),Streptomyces (Fe),Pyment (Fruit+Grain),10,0.05,35,0.0
Cystic Fibrosis (Genetic),Streptomyces (Fe),Pyment (Fruit+Grain),10,0.1,39,0.0
Cystic Fibrosis (Genetic),Streptomyces (Fe),Pyment (Fruit+Grain),10,0.15,47,0.0
Cystic Fibrosis (Genetic),Streptomyces (Fe),Pyment (Fruit+Grain),10,0.2,58,0.0
Cystic Fibrosis (Genetic),Streptomyces (Fe),Pyment (Fruit+Grain),10,0.25,89,0.0
Cystic Fibrosis (Genetic),Streptomyces (Fe),Pyment (Fruit+Grain),10,0.3,180,0.457
Cystic Fibrosis (Genetic),Streptomyces (Fe),Pyment (Fruit+Grain),14,0.05,34,0.0
Cystic Fibrosis (Genetic),Streptomyces (Fe),Pyment (Fruit+Grain),14,0.1,37,0.0
Cystic Fibrosis (Genetic),Streptomyces (Fe),Pyment (Fruit+Grain),14,0.15,39,0.0
Cystic Fibrosis (Genetic),Streptomyces (Fe),Pyment (Fruit+Grain),14,0.2,41,0.0
Cystic Fibrosis (Genetic),Streptomyces (Fe),Pyment (Fruit+Grain),14,0.25,53,0.0
Cystic Fibrosis (Genetic),Streptomyces (Fe),Pyment (Fruit+Grain),14,0.3,67,0.0
Cystic Fibrosis (Genetic),Streptomyces (Fe),Pyment (Fruit+Grain),21,0.05,33,0.0
Cystic Fibrosis (Genetic),Streptomyces (Fe),Pyment (Fruit+Grain),21,0.1,34,0.0
Cystic Fibrosis (Genetic),Streptomyces (Fe),Pyment (Fruit+Grain),21,0.15,36,0.0
Cystic Fibrosis (Genetic),Streptomyces (Fe),Pyment (Fruit+Grain),21,0.2,37,0.0
Cystic Fibrosis (Genetic),Streptomyces (Fe),Pyment (Fruit+Grain),21,0.25,38,0.0
Cystic Fibrosis (Genetic),Streptomyces (Fe),Pyment (Fruit+Grain),21,0.3,40,0.0
Cystic Fibrosis (Genetic),Streptomyces (Fe),Pyment (Fruit+Grain),30,0.05,34,0.0
Cystic Fibrosis (Genetic),Streptomyces (Fe),Pyment (Fruit+Grain),30,0.1,35,0.0
Cystic Fibrosis (Genetic),Streptomyces (Fe),Pyment (Fruit+Grain),30,0.15,37,0.0
Cystic Fibrosis (Genetic),Streptomyces (Fe),Pyment (Fruit+Grain),30,0.2,39,0.0
Cystic Fibrosis (Genetic),Streptomyces (Fe),Pyment (Fruit+Grain),30,0.25,41,0.0
Cystic Fibrosis (Genetic),Streptomyces (Fe),Pyment (Fruit+Grain),30,0.3,42,0.0
Cystic Fibrosis (Genetic),Bacillus (Ca),Pure Mead,3,0.05,3,0.0
Cystic Fibrosis (Genetic),Bacillus (Ca),Pure Mead,3,0.1,4,0.0
Cystic Fibrosis (Genetic),Bacillus (Ca),Pure Mead,3,0.15,4,0.0
Cystic Fibrosis (Genetic),Bacillus (Ca),Pure Mead,3,0.2,4,0.0
Cystic Fibrosis (Genetic),Bacillus (Ca),Pure Mead,3,0.25,4,0.0
Cystic Fibrosis (Genetic),Bacillus (Ca),Pure Mead,3,0.3,4,0.0
Cystic Fibrosis (Genetic),Bacillus (Ca),Pure Mead,5,0.05,3,0.0
Cystic Fibrosis (Genetic),Bacillus (Ca),Pure Mead,5,0.1,3,0.0
Cystic Fibrosis (Genetic),Bacillus (Ca),Pure Mead,5,0.15,3,0.0
Cystic Fibrosis (Genetic),Bacillus (Ca),Pure Mead,5,0.2,3,0.0
Cystic Fibrosis (Genetic),Bacillus (Ca),Pure Mead,5,0.25,3,0.0
Cystic Fibrosis (Genetic),Bacillus (Ca),Pure Mead,5,0.3,3,0.0
Cystic Fibrosis (Genetic),Bacillus (Ca),Pure Mead,7,0.05,3,0.0
Cystic Fibrosis (Genetic),Bacillus (Ca),Pure Mead,7,0.1,3,0.0
Cystic Fibrosis (Genetic),Bacillus (Ca),Pure Mead,7,0.15,3,0.0
Cystic Fibrosis (Genetic),Bacillus (Ca),Pure Mead,7,0.2,3,0.0
Cystic Fibrosis (Genetic),Bacillus (Ca),Pure Mead,7,0.25,3,0.0
Cystic Fibrosis (Genetic),Bacillus (Ca),Pure Mead,7,0.3,3,0.0
Cystic Fibrosis (Genetic),Bacillus (Ca),Pure Mead,10,0.05,3,0.0
Cystic Fibrosis (Genetic),Bacillus (Ca),Pure Mead,10,0.1,3,0.0
Cystic Fibrosis (Genetic),Bacillus (Ca),Pure Mead,10,0.15,3,0.0
Cystic Fibrosis (Genetic),Bacillus (Ca),Pure Mead,10,0.2,3,0.0
Cystic Fibrosis (Genetic),Bacillus (Ca),Pure Mead,10,0.25,3,0.0
Cystic Fibrosis (Genetic),Bacillus (Ca),Pure Mead,10,0.3,3,0.0
Cystic Fibrosis (Genetic),Bacillus (Ca),Pure Mead,14,0.05,3,0.0
Cystic Fibrosis (Genetic),Bacillus (Ca),Pure Mead,14,0.1,3,0.0
Cystic Fibrosis (Genetic),Bacillus (Ca),Pure Mead,14,0.15,3,0.0
Cystic Fibrosis (Genetic),Bacillus (Ca),Pure Mead,14,0.2,3,0.0
Cystic Fibrosis (Genetic),Bacillus (Ca),Pure Mead,14,0.25,3,0.0
Cystic Fibrosis (Genetic),Bacillus (Ca),Pure Mead,14,0.3,3,0.0
Cystic Fibrosis (Genetic),Bacillus (Ca),Pure Mead,21,0.05,3,0.0
Cystic Fibrosis (Genetic),Bacillus (Ca),Pure Mead,21,0.1,3,0.0
Cystic Fibrosis (Genetic),Bacillus (Ca),Pure Mead,21,0.15,3,0.0
Cystic Fibrosis (Genetic),Bacillus (Ca),Pure Mead,21,0.2,3,0.0
Cystic Fibrosis (Genetic),Bacillus (Ca),Pure Mead,21,0.25,3,0.0
Cystic Fibrosis (Genetic),Bacillus (Ca),Pure Mead,21,0.3,3,0.0
Cystic Fibrosis (Genetic),Bacillus (Ca),Pure Mead,30,0.05,3,0.0
Cystic Fibrosis (Genetic),Bacillus (Ca),Pure Mead,30,0.1,3,0.0
Cystic Fibrosis (Genetic),Bacillus (Ca),Pure Mead,30,0.15,3,0.0
Cystic Fibrosis (Genetic),Bacillus (Ca),Pure Mead,30,0.2,3,0.0
Cystic Fibrosis (Genetic),Bacillus (Ca),Pure Mead,30,0.25,3,0.0
Cystic Fibrosis (Genetic),Bacillus (Ca),Pure Mead,30,0.3,3,0.0
Cystic Fibrosis (Genetic),Bacillus (Ca),Melomel (Fruit),3,0.05,4,0.0
Cystic Fibrosis (Genetic),Bacillus (Ca),Melomel (Fruit),3,0.1,4,0.0
Cystic Fibrosis (Genetic),Bacillus (Ca),Melomel (Fruit),3,0.15,4,0.0
Cystic Fibrosis (Genetic),Bacillus (Ca),Melomel (Fruit),3,0.2,5,0.0
Cystic Fibrosis (Genetic),Bacillus (Ca),Melomel (Fruit),3,0.25,5,0.0
Cystic Fibrosis (Genetic),Bacillus (Ca),Melomel (Fruit),3,0.3,5,0.0
Cystic Fibrosis (Genetic),Bacillus (Ca),Melomel (Fruit),5,0.05,4,0.0
Cystic Fibrosis (Genetic),Bacillus (Ca),Melomel (Fruit),5,0.1,4,0.0
Cystic Fibrosis (Genetic),Bacillus (Ca),Melomel (Fruit),5,0.15,4,0.0
Cystic Fibrosis (Genetic),Bacillus (Ca),Melomel (Fruit),5,0.2,4,0.0
Cystic Fibrosis (Genetic),Bacillus (Ca),Melomel (Fruit),5,0.25,4,0.0
Cystic Fibrosis (Genetic),Bacillus (Ca),Melomel (Fruit),5,0.3,4,0.0
Cystic Fibrosis (Genetic),Bacillus (Ca),Melomel (Fruit),7,0.05,4,0.0
Cystic Fibrosis (Genetic),Bacillus (Ca),Melomel (Fruit),7,0.1,4,0.0
Cystic Fibrosis (Genetic),Bacillus (Ca),Melomel (Fruit),7,0.15,4,0.0
Cystic Fibrosis (Genetic),Bacillus (Ca),Melomel (Fruit),7,0.2,4,0.0
Cystic Fibrosis (Genetic),Bacillus (Ca),Melomel (Fruit),7,0.25,4,0.0
Cystic Fibrosis (Genetic),Bacillus (Ca),Melomel (Fruit),7,0.3,4,0.0
Cystic Fibrosis (Genetic),Bacillus (Ca),Melomel (Fruit),10,0.05,4,0.0
Cystic Fibrosis (Genetic),Bacillus (Ca),Melomel (Fruit),10,0.1,4,0.0
Cystic Fibrosis (Genetic),Bacillus (Ca),Melomel (Fruit),10,0.15,4,0.0
Cystic Fibrosis (Genetic),Bacillus (Ca),Melomel (Fruit),10,0.2,4,0.0
Cystic Fibrosis (Genetic),Bacillus (Ca),Melomel (Fruit),10,0.25,4,0.0
Cystic Fibrosis (Genetic),Bacillus (Ca),Melomel (Fruit),10,0.3,4,0.0
Cystic Fibrosis (Genetic),Bacillus (Ca),Melomel (Fruit),14,0.05,4,0.0
Cystic Fibrosis (Genetic),Bacillus (Ca),Melomel (Fruit),14,0.1,4,0.0
Cystic Fibrosis (Genetic),Bacillus (Ca),Melomel (Fruit),14,0.15,4,0.0
Cystic Fibrosis (Genetic),Bacillus (Ca),Melomel (Fruit),14,0.2,4,0.0
Cystic Fibrosis (Genetic),Bacillus (Ca),Melomel (Fruit),14,0.25,4,0.0
Cystic Fibrosis (Genetic),Bacillus (Ca),Melomel (Fruit),14,0.3,4,0.0
Cystic Fibrosis (Genetic),Bacillus (Ca),Melomel (Fruit),21,0.05,4,0.0
Cystic Fibrosis (Genetic),Bacillus (Ca),Melomel (Fruit),21,0.1,4,0.0
Cystic Fibrosis (Genetic),Bacillus (Ca),Melomel (Fruit),21,0.15,4,0.0
